"C=10n"
+1.4426439512e+001 +1.0000000000e+000 +0.0000000000e+000 +9.0643955540e-004 +8.9948064832e+001
+1.4627333562e+001 +1.0000000000e+000 +0.0000000000e+000 +9.1906208505e-004 +8.9947341614e+001
+1.4831025143e+001 +1.0000000000e+000 +0.0000000000e+000 +9.3186038811e-004 +8.9946608325e+001
+1.5037553213e+001 +1.0000000000e+000 +0.0000000000e+000 +9.4483691230e-004 +8.9945864825e+001
+1.5246957270e+001 +1.0000000000e+000 +0.0000000000e+000 +9.5799413939e-004 +8.9945110971e+001
+1.5459277364e+001 +1.0000000000e+000 +0.0000000000e+000 +9.7133458572e-004 +8.9944346619e+001
+1.5674554102e+001 +1.0000000000e+000 +0.0000000000e+000 +9.8486080267e-004 +8.9943571623e+001
+1.5892828656e+001 +1.0000000000e+000 +0.0000000000e+000 +9.9857537716e-004 +8.9942785836e+001
+1.6114142773e+001 +1.0000000000e+000 +0.0000000000e+000 +1.0124809321e-003 +8.9941989106e+001
+1.6338538778e+001 +1.0000000000e+000 +0.0000000000e+000 +1.0265801270e-003 +8.9941181281e+001
+1.6566059589e+001 +1.0000000000e+000 +0.0000000000e+000 +1.0408756583e-003 +8.9940362207e+001
+1.6796748721e+001 +1.0000000000e+000 +0.0000000000e+000 +1.0553702600e-003 +8.9939531727e+001
+1.7030650293e+001 +1.0000000000e+000 +0.0000000000e+000 +1.0700667043e-003 +8.9938689682e+001
+1.7267809039e+001 +1.0000000000e+000 +0.0000000000e+000 +1.0849678018e-003 +8.9937835912e+001
+1.7508270317e+001 +1.0000000000e+000 +0.0000000000e+000 +1.1000764025e-003 +8.9936970252e+001
+1.7752080117e+001 +1.0000000000e+000 +0.0000000000e+000 +1.1153953958e-003 +8.9936092538e+001
+1.7999285068e+001 +1.0000000000e+000 +0.0000000000e+000 +1.1309277116e-003 +8.9935202601e+001
+1.8249932448e+001 +1.0000000000e+000 +0.0000000000e+000 +1.1466763203e-003 +8.9934300272e+001
+1.8504070195e+001 +1.0000000000e+000 +0.0000000000e+000 +1.1626442340e-003 +8.9933385377e+001
